eva,name,lat,lon
8017410,Chemnitz Roter Turm,50.834509,12.923074
8010141,Grevesmühlen,53.857468,11.184712
492959,"Niederbiegen, Baienfurt",47.828245,9.62564
8000451,Aich(Niederbay),48.417315,12.398163
8012512,Nohra(Wipper),51.443037,10.698478
8005288,Sandwehle,54.325749,8.758482
8004315,Neuötting,48.261158,12.690432
8003609,Legelshurst,48.55855,7.913549
8005692,Steinbach am Wald,50.441648,11.382922
8003498,Lambsheim,49.511863,8.283476
8012541,Oberweimar,50.9659342,11.3548744
8005222,Ruhpolding,47.762251,12.649033
8011472,Eisfeld,50.417795,10.904637
8004340,Velbert-Neviges,51.313159,7.090484
8012724,Raun,50.2598786,12.2932452
8000004,Altenbeken,51.766433,8.943319
8003699,Lindhorst(Schaumb-Lippe),52.35432,9.288867
8004728,Ottersberg(Han),53.096853,9.13315
690978,"Bahnhof, Unterwellenborn",50.658792,11.435162
8010150,Grunow(Niederlausitz),52.165074,14.378843
8012673,Pretzier(Altm),52.836436,11.26454
8010300,Rövershagen,54.175568,12.247446
8001587,Düsseldorf-Eller,51.20267,6.851927
8003795,Luhe-Wildenau,49.598731,12.126909
8003431,Kremperheide,53.881178,9.480377
8000436,Aha,47.833224,8.134349
8005783,Süderdeich,54.198185,8.911247
8012907,Schönebeck-Bad Salzelmen,51.998364,11.723627
8010210,Lietzow(Rügen),54.480965,13.510002
8001200,Bruchmühlbach-Miesau,49.385343,7.443979
8013312,Wilischthal,50.724724,13.056579
953011,"Hoher Weg, Halberstadt",51.897278,11.050404
8011962,Joachimsthal,52.98038,13.749473
459319,"Laach, Mayschoß",50.517122,7.012363
8004020,Miesenheim,50.404043,7.407598
8002312,Görschnitz,49.957306,11.700315
8002076,Freihung,49.627221,11.902879
736288,"Bahnhof, Treuenbrietzen",52.092244,12.85788
8000946,Bibelöd,47.771693,12.646506
8071766,Prisdorf Hauptstraße,53.6782305,9.76134181
8011084,Bad Suderode,51.733673,11.125782
8080980,Mühlenbeck-Mönchmühle,52.654605,13.386844
8079118,Busenberg-Schindhard,49.138868,7.799703
8085012,Weil im Schönbuch Troppel,48.620216,9.042722
8000766,Bad Wimpfen-Hohenstadt,49.242537,9.138753
8011106,Ballstädt(Gotha),51.04075,10.707666
130242,"Bahnhof, Neuwied",50.431292,7.472039
8011228,Bösdorf(Sachs-Anh),52.422099,11.064149
8012796,Roßla,51.462881,11.065487
458895,"Ahrweiler Obertor, Bad Neuenahr-Ahrweiler",50.539495,7.089978
8000039,Bingen(Rhein) Hbf,49.968729,7.884263
8004071,Möttingen,48.806806,10.597832
8002559,Hamburg-Stellingen,53.589843,9.918336
936514,"ZOB, Waren (Müritz)",53.521051,12.681876
8071785,Leipzig-Heiterblick Portitzer Allee,51.367466,12.460763
8003732,Lövenich,50.942932,6.83444
8013079,Sukow(b Schwerin),53.554785,11.559558
210278,"Einfeld Bahnhof, Neumünster",54.12947,9.996651
8070426,Delmenhorst Hasporter Damm,53.038599,8.645525
8004305,Neumarkt(Oberpf),49.273221,11.456987
104413,"Windecken Willi-Salzmann-Halle, Nidderau",50.224695,8.876656
714291,"Oberelsungen Mitte, Zierenberg",51.374764,9.235085
8011267,Breternitz,50.616311,11.405863
8003257,Kindsbach,49.419371,7.612836
8006039,Urspring,48.550144,9.894569
8012468,Neunhofen,50.724345,11.71444
8001708,Eichstätt Bahnhof,48.869879,11.16365
8005802,Sulzberg,47.675214,10.363935
341535,"Lochhausen, München",48.177152,11.407928
8004545,Oberkirch,48.529031,8.07689
8070494,Mühringen,48.4198844,8.75993907
962022,"Richard-Wagner-Str., Halberstadt",51.896737,11.067709
8098493,Nürnberg Frankenstadion Sonderbahnsteig,49.431761,11.127479
8012491,Niederoderwitz,50.9523,14.724414
646282,"Berkaer Bahnhof, Weimar (Thür)",50.980925,11.313616
623569,"Bahnhof, Markt Indersdorf",48.352536,11.379535
122904,"Assenheim Bruchenbrücker Straße, Niddatal",50.302544,8.812282
8003733,Löwental,47.6614295,9.49938655
8070777,Nordhausen Bahnhofsplatz,51.493954,10.789318
8012777,Rodleben,51.897486,12.21729
8010108,Flöha,50.854355,13.075152
8012183,Leipzig/Halle Flughafen,51.423338,12.223426
8005568,Sigmaringendorf,48.0688994,9.26072359
8002441,Grünebach Ort,50.777143,7.90235
8085008,Böblingen Zimmerschlag,48.6704564,9.03522491
8001581,Düsseldorf Volksgarten,51.210138,6.791978
8005636,Dreieich-Sprendlingen,50.0148371,8.68930578
8004239,Nersingen,48.430141,10.118003
8012105,Krippen,50.9131435,14.1601002
8001164,Bremen-Sebaldsbrück,53.061355,8.887383
8013485,Magdeburg SKET Industriepark,52.097545,11.638277
8006664,Zirndorf,49.443891,10.958468
8013319,Wippra,51.5766161,11.2815964
8004627,Kloster Oesede,52.200591,8.111626
8079095,Hannover-Nordstadt,52.393845,9.717763
8005855,Thansüß,49.622265,11.937845
8003086,Irrenlohe,49.362776,12.101376
222302,"Wächterhof, Hohenbrunn",48.037152,11.713438
278055,"Bahnhof, Beeskow",52.17749,14.251243
8000188,Jülich,50.9185311,6.36828303
962184,"Zuckerfabrik, Halberstadt",51.902497,11.047119
695467,"Meierei, Witzwort",54.392463,8.982561
8003673,Lich(Oberhess),50.514578,8.821959
8006058,Vastorf,53.199049,10.555558
8006207,Warendorf-Einen-Müssingen,51.9614,7.894774
8001248,Schöneck-Büdesheim,50.214951,8.8436
8012595,Ottendorf-Okrilla Nord,51.1970686,13.8351131
8013348,Wülknitz,51.369021,13.389256
8002022,Forbach(Schwarzw),48.680399,8.361491
8017405,Lichtenstein Gewerbegebiet,50.775285,12.632105
8000095,Straubing,48.876978,12.574094
8013100,Teltow,52.38863,13.29992
8011226,Börnecke(Harz),51.81968,10.995759
8007438,Siegelsbach,49.271227,9.087386
720587,"Diedelsheim Rathaus, Bretten",49.04087,8.677896
422028,"Stuttgart Flughafen/Messe (SAB), Leinfelden-Echter",48.69136,9.196857
8005516,Selb Nord,50.178915,12.134605
8011968,Altes Lager,52.017356,12.989048
694291,"Südbahnhof, Neumünster",54.060025,9.981989
8002941,Krefeld-Hohenbudberg Chempark,51.373529,6.66446
8001106,Wildeck-Bosserode,50.945697,9.993002
8070415,Haigerloch,48.3702,8.801301
692518,"Max-Brauer-Allee (Mitte), Hamburg",53.558601,9.949457
8002132,Friedrichsthal(Saar) Mitte,49.32716,7.093916
8071220,Eschwege-Niederhone Am Steg,51.19766,10.01031
8001693,Ehringshausen(Oberhess),50.70878,9.101862
8011033,Altmittweida,50.9687044,12.9596454
8006628,Wutöschingen,47.662088,8.363654
8000827,Bavendorf,53.187474,10.629537
731752,"Lichterfelde Ost Bahnhof (S), Berlin",52.428804,13.328759
8010137,Gräfenroda,50.7589964,10.8332759
493645,"Niederbiegen Bahnhof, Baienfurt",47.830166,9.621206
8010173,Holthusen,53.555607,11.36526
391821,"Rhöndorf Bahnhof, Bad Honnef",50.657604,7.209954
592100,"Zentrum, Bischofswiesen",47.649687,12.963083
8003930,Meckenbeuren,47.69976,9.558393
8013254,Weida Altstadt,50.76787,12.058457
8003427,Krefeld-Uerdingen,51.357278,6.645778
8001775,Emmerke,52.162365,9.866201
8013192,Vieselbach,50.9929503,11.1383289
8012665,Posewald,54.368107,13.528412
8089178,Magdeburg Hbf ZOB,52.1313543,11.6245007
8070500,Neu Neetze,53.286225,10.663314
561838,"Herrenberger Straße, Böblingen",48.677381,8.984815
102601,"Ostbahnhof, Offenbach am Main",50.102756,8.784347
372103,"Bahnhof, Lahr (Schwarzwald)",48.340518,7.836157
350237,"Bahnhof, Auw an der Kyll",49.903358,6.614753
8011904,Hohenstein-Ernstthal,50.798548,12.706564
784840,"Bahnhof, Gundelfingen a.d. Donau",48.548526,10.376386
8073053,Kappeln(Schlei),54.658158,9.934556
119178,"Ortsmitte, Lollar",50.650903,8.706438
230115,"Bahnhof, Heide",54.192758,9.100833
698340,"Bahnhof/ZOB, Eckernförde",54.467101,9.835999
503450,"Untere Hauptstraße, Wurmlingen",48.0023,8.78048
8089093,Berlin-Wartenberg,52.572989,13.503633
8002432,Großwalbur,50.32719,10.849282
8003543,Langenhahn,50.587535,7.914633
621343,"Puchheimer Straße, Gröbenzell",48.192231,11.373067
8006181,Wallersdorf,48.740644,12.743464
8002783,Heroldsberg Nord,49.544582,11.146804
882997,"ZOB, Offenburg",48.475251,7.944988
8003447,Kronberg(Taunus),50.179919,8.516874
8003351,Koblenz-Ehrenbreitstein,50.361746,7.610202
8004353,Nieder Wöllstadt,50.280297,8.76757264
752814,"Rathaus, Burladingen",48.289021,9.113579
8001973,Feldkirchen(b München),48.151846,11.732103
8011446,Ebersbrunn,50.651373,12.443215
8005304,Nürnberg-Gleißhammer,49.4444576,11.1113539
8005593,Solnhofen,48.891987,10.993983
8003657,Letmathe Dechenhöhle,51.365465,7.644154
8011598,Markkleeberg-Gaschwitz,51.2498991,12.3791456
8007059,Wiemersdorf,53.954628,9.916483
301151,"Linkenheim Süd, Linkenheim-Hochstetten",49.117187,8.411654
8013328,Witzschdorf,50.775236,13.088523
8003587,Lauf West,49.5011288,11.2779996
364845,"Stein, Hennef (Sieg)",50.765111,7.354138
8003182,Bad Karlshafen,51.64627,9.44571
8005490,Schwenningen(Neckar),48.05977,8.535862
8000216,Landau(Pfalz)Hbf,49.197741,8.126204
8005927,Tutzing,47.907142,11.27289
8010374,Wernigerode Hbf,51.840254,10.788805
8001867,Ibbenbüren-Esch,52.299746,7.655968
8006650,Trier-Zewen,49.719988,6.58089101
8079089,Albstadt-Ebingen West,48.21139,8.99698
8071767,Itzehoe Bahnhof(Draisine),53.92455,9.5104
8001547,Dorum(Weserm),53.688743,8.575801
8000578,Hannover Anderten-Misburg,52.369161,9.861109
8006065,Veitshöchheim,49.831432,9.876196
8012429,Naumburg-Roßbach,51.170649,11.77953
8001982,Fichtenberg,48.987346,9.700763
8011974,Chemnitz-Borna Hp,50.859867,12.894459
557149,"Rathaus, Kirchberg an der Murr",48.942798,9.3407
8003873,Markelsheim,49.478264,9.835418
8002454,Koblenz-Güls,50.3408489,7.54900485
8003382,Königslutter,52.257166,10.812489
8013125,Thale Musestieg,51.751434,11.04688
8006548,Wolfgang(Kr Hanau),50.1234638,8.95810068
966906,"Eibsee Zugspitzbahn, Grainau",47.45573,10.995691
8006549,Wolfhagen,51.331471,9.178943
8017008,Elend,51.74597,10.690129
500292,"ZOB, Denzlingen",48.069221,7.882172
8000580,Angersbach,50.6309738,9.446944
308108,"Buer Nord, Gelsenkirchen",51.587617,7.050018
8000697,Bad Driburg(Westf),51.730323,9.03081
8000068,Darmstadt Hbf,49.872503,8.629636
8003544,Langenhorn(Schlesw),54.685934,8.946413
456818,"Lützel Bahnhof/Schüllerplatz, Koblenz",50.365682,7.593405
8000051,Bremerhaven Hbf,53.534912,8.599555
8007812,Wehdel,53.512364,8.806549
8012193,Leipzig-Möckern,51.364431,12.352271
8003044,Igensdorf,49.620122,11.23453
8070810,Röhrnbach,48.737053,13.526134
302049,"Bahnhof Rahlstedt (Amtsstraße), Hamburg",53.604227,10.152877
8089322,Köln Hbf (Breslauer Platz),50.942898,6.960458
8000678,Baar-Ebenhausen,48.6749376,11.4600921
8003816,Mainz Römisches Theater,49.993465,8.277565
8003298,Kirnsulzbach,49.762324,7.435477
8002480,Gutach Freilichtmuseum,48.271677,8.198572
8011417,Dresden Grenzstraße,51.128298,13.777737
8002288,Glauburg-Glauberg,50.3134328,8.9962256
8000187,Wallau(Lahn),50.922898,8.47001
8012890,Schmölln(Ol),51.119755,14.227957
8006404,Wiesbaden Ost,50.041066,8.2568264
8001483,Donaueschingen Grüningen,47.983052,8.471824
106508,"Lindheim Friedhof, Altenstadt (Hessen)",50.290278,8.979135
802124,"Rehgarten, Tannheim",48.00068,10.088215
8013061,Stotternheim,51.052351,11.048324
8011533,Fangschleuse,52.406725,13.824926
8004558,Obernau,49.934537,9.136088
8001619,Ebelsbach-Eltmann,49.982672,10.669614
8004470,Nürnberg Ostring,49.454129,11.119935
8004720,Höxter-Ottbergen,51.71099,9.304909
561340,"Troppel, Weil im Schönbuch",48.619848,9.043061
936223,"Bahnhof, Bentwisch",54.117228,12.209851
8004137,München Siemenswerke,48.094503,11.532799
8000751,Bad Segeberg,53.933805,10.308163
8010272,Pirna,50.962623,13.928881
8005013,Reihen,49.216431,8.920591
8000419,Adelschlag,48.840759,11.211443
8017015,Mägdesprung,51.670375,11.132653
8012570,Osternienburg,51.783518,12.03059
8002531,Hainburg Hainstadt,50.078113,8.938135
8013268,Weixdorf,51.1500397,13.8066763
733587,"Schöneweide (S)/Sterndamm, Berlin",52.453399,13.50962
8002168,Gaildorf West,49.003822,9.753892
8004220,Neckarsulm,49.1889999,9.21978772
8013435,Zwönitz,50.632232,12.797899
307811,Baierbrunn,48.018521,11.48596
8003323,Kleinensiel,53.444736,8.476006
8011815,Hammelspring,53.070228,13.435744
8001531,Dortmund-Wischlingen,51.51929,7.412863
8013145,Treuenbrietzen,52.091919,12.857911
8017030,Tiefenbachmühle,51.6365252,10.8134651
8012583,Graal-Müritz,54.248777,12.245387
8071472,Leipzig Hbf Ostseite,51.343642,12.382334
8004043,Mittenwald,47.44003,11.265705
8011554,Frankenberg(Sachs) Süd,50.902784,13.036378
8000276,Neuwied,50.431466,7.473132
695437,"Am Bahnhof, Tönning",54.314408,8.9378
8003108,Jägersfreude,49.265758,7.00497
8011971,Chemnitz Mitte,50.8264433,12.9151744
8005931,Ubstadt-Weiher,49.167021,8.623335
8012856,Scharstorf,53.970079,12.245847
8000513,Altena(Westf),51.301981,7.668808
8071105,Cronheim,49.091362,10.664915
8000694,Bad Breisig,50.504218,7.304564
8002462,Gummersbach,51.023632,7.56631
8002785,Herrenberg,48.593991,8.862662
500297,"Kollmarsreute Bahnhof, Emmendingen",48.098547,7.886557
715999,"Ernsthausen Marburger Straße, Burgwald",50.983473,8.734639
8000084,Düren,50.809517,6.482451
8010328,Sömmerda,51.1649544,11.127584
8010201,Langhagen,53.680936,12.425217
8007841,Brest-Aspe,53.460587,9.382342
8005489,Schwenningen(Bay),48.65646,10.642895
8085009,Holzgerlingen Hülben,48.6445569,9.0085423
8012282,Lutherstadt Wittenberg-Piesteritz,51.871862,12.596775
8005345,Schifferstadt Süd,49.3744796,8.37697327
8013455,Magdeburg Herrenkrug,52.14545,11.676379
8013161,Ückeritz,54.013918,14.049809
8004167,München Flughafen Besucherpark,48.352095,11.764185
8071786,Leipzig Mockau Post,51.375197,12.412717
8001586,Düsseldorf-Derendorf,51.247624,6.794512
8080982,Müllrose Markt,52.245751,14.414015
8011335,Dachrieden,51.2695208,10.4423225
8000304,Quakenbrück,52.673943,7.947819
8002247,Gernlinden,48.212765,11.300378
8002501,Häuserhof,50.4185754,8.93898591
8012135,Kurort Oybin,50.843662,14.745577
8012064,Kölleda,51.180274,11.244906
8000888,Bergen(Oberbay),47.82527,12.592846
8005551,Siebeldingen-Birkweiler,49.20927,8.042565
8001851,Erndtebrück,50.991234,8.255317
8005700,Steinefrenz,50.44842,7.938888
8010230,Meiningen,50.57407,10.421205
8001713,Eilvese,52.545215,9.428147
8005283,Steinheim-Sandebeck,51.818371,8.986954
8084067,Maximiliansau West,49.038934,8.291797
732847,"Buch (S), Berlin",52.636832,13.492427
8005775,Stuttgart-Untertürkheim,48.779751,9.250569
8006094,Vöhringen,48.279088,10.083628
8002872,Hochheim(Main),50.0043051,8.35001707
8081063,Freilassing Bahnhof (Vorplatz),47.836277,12.977905
8005287,Sandkrug,53.054427,8.254993
8003520,Lang Göns,50.4969202,8.66705418
8001802,Entringen,48.552291,8.963007
8012888,Schmilka-Hirschmühle,50.889918,14.228419
715961,"Schmittlotheim, Vöhl",51.154176,8.901182
8004935,Ramsen,49.5351871,8.02256227
111320,"Südbahnhof, Darmstadt",49.854969,8.637701
8011931,Ilmenau Bad,50.681348,10.908966
8004195,Nagold-Steinberg,48.5419942,8.73271734
8003023,Hufschlag,47.875599,12.664941
8005468,Schwarzenbek,53.5038323,10.4847819
8006052,Vach,49.517572,10.986146
8003953,Melbach,50.3788913,8.81151795
8000263,Münster(Westf)Hbf,51.956566,7.635715
8002689,Heidenheim,48.68017,10.156642
8011636,Glashütte(Sachs),50.851102,13.782378
8003292,Kirchweyhe,52.983765,8.847236
8011206,Blankenstein(Saale),50.4011392,11.6980603
8001660,Edelfingen,49.513025,9.743113
8006482,Winninghausen,52.323325,9.436305
723343,"Asamstraße, Bruchsal",49.133116,8.599752
8002607,Harsum,52.206496,9.965697
8071225,Neukirchen-Wyhra An der Schanze,51.0836559,12.5281638
8012371,Mockrehna,51.505606,12.819504
8010304,Rostock Hbf,54.078246,12.131079
8011334,Dabendorf,52.237332,13.43729
8004164,Münchhausen,50.963623,8.71724725
8012554,Oelsnitz(Vogtl),50.41323,12.159
561445,"Bahnhof, Schwaikheim",48.868713,9.354615
8012710,Rakow,54.048156,13.045942
371242,"Bahnhof, Immendingen",47.936251,8.72829
8011102,Berlin Gesundbrunnen,52.548963,13.388513
8003580,Lauf(links Pegnitz),49.507097,11.285976
8013285,Werneuchen,52.637456,13.73831
8012199,Leißling,51.185484,11.909824
8070456,Engstingen,48.392271,9.292419
8012681,Prösen Ost,51.425299,13.500532
8002182,Garbenteich,50.540288,8.745273
8005391,Schney,50.166202,11.073623
8002094,Freyung Bf,48.802843,13.548351
8006171,Walheim(Württ),49.010941,9.152118
8011912,Holzhau,50.7341396,13.5918608
8004005,Mettmann Stadtwald,51.251019,6.986951
556880,"Kreiskrankenhaus (B28), Herrenberg",48.591853,8.877259
8002746,Hemmersdorf(Saar),49.353998,6.614569
8005523,Seligenstadt(b Würzburg),49.85426,10.102454
8003885,Marktoberdorf,47.779215,10.61423
8017019,Nordhausen-Krimderode,51.5285305,10.7739723
5403293,Vejprty zastavka,50.466283,13.022604
8003484,Kyllburg,50.04193,6.597027
8003804,Lutum,51.9823494,7.22643971
8004592,Obertraubling,48.967537,12.169996
8004564,Oberndorf(Wittgenstein),50.952239,8.300167
8011933,Ilsenburg,51.869004,10.683103
8012629,Petersroda,51.569958,12.2853488
8011629,Gerstungen,50.964665,10.065041
8071974,Nordheim v. d. Rhön,50.477217,10.180723
8000201,Kirchenlaibach,49.869904,11.776325
8005925,Tuttlingen Schulen,47.987335,8.801166
8006036,Urmitz Rheinbrücke,50.4184173,7.52799511
720937,"Gausbach Rathaus, Forbach",48.685267,8.363136
707069,"Bahnhof, Hallstadt",49.929555,10.885452
202903,"Laim, München",48.143415,11.501918
8002691,Heidenheim-Schnaitheim,48.708281,10.15876
423638,"Hauptbahnhof/Busbahnhof, Heilbronn",49.141933,9.20605
8006524,Witzenhausen Nord,51.351556,9.863079
8079746,Luckaitztal Buchwäldchen Ortsmitte,51.691919,14.006515
958082,"Güterglück Moritzer Str., Zerbst/Anhalt",51.988896,11.996738
8010242,Neudietendorf,50.913898,10.909685
377406,"Spielberg (Baden), Karlsbad",48.899088,8.473727
8003672,Leverkusen-Rheindorf,51.064265,6.963464
8001008,Blankenheim(Wald),50.441871,6.593504
8003249,Kiefersfelden,47.6098358,12.1905354
8001502,Dorfmark,52.899139,9.771305
8004147,München-Feldmoching,48.213813,11.541318
8002498,Hähnlein-Alsbach,49.7396229,8.60650331
8000269,Neukirchen(b Sulzb),49.524326,11.61954
8005592,Solms,50.5456822,8.40658486
8081260,Schönebeck Süd,52.006752,11.737305
8012298,Malter,50.923595,13.654343
8000277,Nidda,50.4112764,8.99919748
8003187,Karlsruhe-Mühlburg,49.014557,8.351126
8000889,Bergenweiler,48.576297,10.272879
8005058,Rheinbach,50.629213,6.947513
8007080,Schutzbach,50.758491,7.903878
8003698,Altenstadt-Lindheim,50.291238,8.978405
8011477,Ellefeld,50.488003,12.384382
8000668,Aumenau,50.4003057,8.24923441
8005227,Rummenohl,51.277809,7.528306
8002886,Altenstadt-Höchst,50.269767,8.923418
8085005,Böblingen Danziger Str,48.6789615,8.99720192
504509,"Bahnhof, Bräunlingen",47.931708,8.456453
8010059,Borsdorf(Sachs),51.345705,12.541165
8013315,Wingerode,51.389707,10.240509
720401,"Haydnstraße, Bruchsal",49.135011,8.603704
8012497,Niederschlottwitz,50.889578,13.810979
8001506,Dormagen,51.099495,6.814837
8012252,Loitsch-Hohenleuben,50.734031,12.0482844
8001120,Brake(Unterweser),53.328817,8.48135
8003713,Lissendorf,50.318489,6.615158
8013077,Suhl-Heinrichs,50.602098,10.638454
8012452,Neuhaus-Igelshieb,50.501051,11.146107
8001683,Egling,48.1908641,10.9765041
8012760,Rheinsberg(Mark),53.092858,12.899993
8005068,Rheinweiler,47.709532,7.531643
8006408,Wiesbaden-Igstadt,50.08258,8.325635
8003096,Isselhorst-Avenwedde,51.939976,8.438524
8002927,Hof-Neuhof,50.321538,11.904711
8007805,Geestenseth,53.506732,8.858373
8002878,Hochstadt-Marktzeuln,50.1531325,11.1715293
8013062,Stralsund Rügendamm,54.305322,13.107522
691880,"Suchsdorf Bahnhof, Kiel",54.350317,10.091896
8004288,Dortmund-Oespel,51.488397,7.383811
646954,"Bahnhof, Stadtroda",50.867815,11.722983
409301,"Gronsdorf Bahnstraße, München",48.115189,11.695645
8000080,Dortmund Hbf,51.517896,7.45929
8004725,Ottensoos,49.50775,11.339683
571202,"Ersatzhaltestelle B422, Kordel",49.838025,6.635311
8001943,Gevelsberg-Knapp,51.336964,7.377884
8005532,Senden,48.324016,10.050502
8010224,Magdeburg Hbf,52.1305112,11.626963
8000106,Frankfurt-Höchst,50.102634,8.54237
8001833,Ergenzingen,48.489534,8.809857
421677,"Bahnhof, Wittighausen",49.618471,9.845913
702684,"Bahnhof, Ascheberg (Holstein)",54.148066,10.339493
8010285,Priestewitz,51.250602,13.50912
8000312,Rendsburg,54.302262,9.671134
8013343,Wolkenstein,50.652743,13.064965
8011685,Gräfenstuhl-Klippmühle,51.602149,11.404245
714203,"Thalitter (Bus), Vöhl",51.2188116,8.89704801
8012984,Seltendorf,50.386897,11.064095
8004344,Niedaltdorf,49.343539,6.594053
8011695,Potsdam Griebnitzsee,52.3944323,13.1287265
8012993,Silberhausen,51.319425,10.34241
8087039,Attendorn-Hohen Hagen,51.090165,7.855281
8000258,Mühldorf(Oberbay),48.248208,12.519638
8010253,Niederwiesa,50.862616,13.022852
8003276,Kirchhammelwarden,53.305655,8.475233
8011609,Geising,50.760699,13.786064
104066,"Hauptbahnhof Nord, Kassel",51.318935,9.48966
8011408,Dossow(Prign),53.121209,12.520886
8000128,Göttingen,51.536815,9.926072
8007825,Nideggen-Brück,50.689754,6.46578
